trip_id,taxi_id,pickup_time,dropoff_time,seconds,miles,pickup_census,dropoff_census,pickup_area,dropoff_area,fare,tips,tolls,extras,total,payment,company,pickup_latitude,pickup_longitude,pickup_centroid,dropoff_latitude,dropoff_longitude,dropoff_centroid,pickup_region,dropoff_region,AbsDistance,RRSL,AbsVelocity,AclVelocity,RRVV,AbsTime,RRST,pickup_hr,weekday
22679567,598.0,2015-01-07 13:00:00,2015-01-07 13:00:00,480.0,1.4,17031839100,17031081401,32.0,8.0,7.05,0.0,0.0,0.0,7.05,Cash,,41.880994471,-87.632746489,"(41.880994, -87.632746)",41.89503345,-87.61971067200001,"(41.895033, -87.619711)",Central,Central,1.179280593258766,1.1871644526357452,8.844604449440745,10.5,1.1871644526357454,480.0,1.0,4,3
22717261,614.0,2015-03-04 10:15:00,2015-03-04 10:30:00,540.0,1.2,17031081700,17031320400,8.0,32.0,6.85,0.0,0.0,0.0,6.85,Cash,Dispatch Taxi Affiliation,41.892042136,-87.63186395,"(41.892042, -87.631864)",41.877406123,-87.62197165200001,"(41.877406, -87.621972)",Central,Central,1.1316453992875632,1.060402844173157,7.544302661917088,8.0,1.060402844173157,540.0,1.0,3,3
22723492,3067.0,2015-03-12 17:00:00,2015-03-12 17:15:00,600.0,0.0,17031081500,17031281900,8.0,28.0,7.25,0.0,0.0,0.0,7.25,Cash,Northwest Management LLC,41.892507781,-87.626214906,"(41.892508, -87.626215)",41.879255084,-87.642648998,"(41.879255, -87.642649)",Central,West Side,1.2469840259115847,0.0,7.4819041554695085,0.0,0.0,600.0,1.0,5,4
22726952,993.0,2015-07-15 20:30:00,2015-07-15 20:45:00,720.0,3.8,0,0,11.0,,11.05,0.0,0.0,7.5,18.55,Cash,,41.978829526,-87.77116670299999,"(41.97883, -87.771167)",,,"(0, 0)",Far North Side,None,6105.943250065379,0.0006223444674103893,30529.716250326896,18.999999999999996,0.0006223444674103892,720.0,1.0,6,3
22753801,2719.0,2015-07-03 02:45:00,2015-07-03 02:45:00,300.0,1.5,0,0,8.0,8.0,6.45,0.01,0.0,1.0,7.46,Credit Card,Taxi Affiliation Services,41.899602111,-87.633308037,"(41.899602, -87.633308)",41.899602111,-87.633308037,"(41.899602, -87.633308)",Central,Central,0.0,inf,0.0,18.0,inf,,,0,5
22767571,2562.0,2015-02-02 13:30:00,2015-02-02 13:45:00,420.0,1.1,17031081403,17031081700,8.0,8.0,6.05,0.0,0.0,0.0,6.05,Cash,Taxi Affiliation Services,41.890922026,-87.618868355,"(41.890922, -87.618868)",41.892042136,-87.63186395,"(41.892042, -87.631864)",Central,Central,0.6746266341179598,1.6305315331022983,5.7825140067253695,9.428571428571429,1.630531533102298,420.0,1.0,4,1
22781484,85.0,2015-05-18 05:45:00,2015-05-18 05:45:00,360.0,1.0,0,0,8.0,8.0,5.85,0.0,0.0,0.0,5.85,Cash,,41.899602111,-87.633308037,"(41.899602, -87.633308)",41.899602111,-87.633308037,"(41.899602, -87.633308)",Central,Central,0.0,inf,0.0,10.0,inf,,,1,1
22791496,449.0,2015-11-19 11:15:00,2015-11-19 11:15:00,300.0,0.0,17031839100,17031081800,32.0,8.0,4.85,0.0,0.0,1.0,5.85,Cash,Taxi Affiliation Services,41.880994471,-87.632746489,"(41.880994, -87.632746)",41.89321636,-87.63784421,"(41.893216, -87.637844)",Central,Central,0.8835420790248217,0.0,10.602504948297861,0.0,0.0,300.0,1.0,3,4
22799322,1975.0,2015-08-04 03:45:00,2015-08-04 04:00:00,1020.0,6.9,0,0,,,16.64,0.0,0.0,0.0,16.64,Cash,,,,"(0, 0)",,,"(0, 0)",None,None,0.0,inf,0.0,24.35294117647059,inf,,,0,2
22803417,2998.0,2015-07-21 09:30:00,2015-07-21 09:30:00,300.0,0.8,17031320100,17031081201,32.0,8.0,5.45,0.0,0.0,0.0,5.45,Cash,Dispatch Taxi Affiliation,41.884987192,-87.620992913,"(41.884987, -87.620993)",41.899155613000005,-87.626210532,"(41.899156, -87.626211)",Central,Central,1.0142393334025313,0.7887684628796545,12.170872000830375,9.600000000000001,0.7887684628796546,300.0,1.0,2,2
22820909,1178.0,2015-02-23 22:00:00,2015-02-23 22:30:00,1560.0,0.6,0,0,76.0,,24.25,0.0,0.0,3.0,27.25,Cash,Blue Ribbon Taxi Association Inc.,41.980264315,-87.913624596,"(41.980264, -87.913625)",,,"(0, 0)",Far North Side,None,6113.2798534667245,9.814698727717355e-05,14107.568892615518,1.3846153846153846,9.814698727717355e-05,1560.0,1.0,7,1
22828493,841.0,2015-06-05 18:00:00,2015-06-05 19:00:00,3420.0,17.2,17031980000,17031839100,76.0,32.0,37.85,6.0,0.0,2.0,45.85,Credit Card,Taxi Affiliation Services,41.97907082,-87.90303966100002,"(41.979071, -87.90304)",41.880994471,-87.632746489,"(41.880994, -87.632746)",Far North Side,Central,15.487761251868172,1.1105543093211934,16.302906580913866,18.105263157894736,1.1105543093211934,3420.0,1.0,5,5
22837058,361.0,2015-03-18 09:45:00,2015-03-18 10:30:00,3420.0,1.0,17031980000,17031081700,76.0,8.0,38.25,7.0,0.0,2.0,47.25,Credit Card,Taxi Affiliation Services,41.97907082,-87.90303966100002,"(41.979071, -87.90304)",41.892042136,-87.63186395,"(41.892042, -87.631864)",Far North Side,Central,15.210666801327918,0.06574333742638411,16.011228211924124,1.0526315789473684,0.06574333742638411,3420.0,1.0,2,3
22848513,1067.0,2015-02-22 04:00:00,2015-02-22 04:00:00,420.0,0.0,17031081600,17031320400,8.0,32.0,6.45,0.0,0.0,1.5,7.95,Cash,Blue Ribbon Taxi Association Inc.,41.892072635,-87.62887415700001,"(41.892073, -87.628874)",41.877406123,-87.62197165200001,"(41.877406, -87.621972)",Central,Central,1.0730263298839824,0.0,9.197368541862707,0.0,0.0,419.99999999999994,0.9999999999999999,1,7
22851956,2112.0,2015-04-11 00:45:00,2015-04-11 00:45:00,300.0,0.7,17031081700,17031081500,8.0,8.0,5.45,0.0,0.0,1.5,6.95,Cash,,41.892042136,-87.63186395,"(41.892042, -87.631864)",41.892507781,-87.626214906,"(41.892508, -87.626215)",Central,Central,0.29307660417819087,2.388454042460514,3.5169192501382907,8.4,2.388454042460514,300.0,1.0,7,6
22862264,3089.0,2015-07-02 12:15:00,2015-07-02 12:30:00,720.0,2.1,17031081402,17031330100,8.0,33.0,9.05,0.0,0.0,1.0,10.05,Cash,,41.891971508000005,-87.612945414,"(41.891972, -87.612945)",41.859349715,-87.617358006,"(41.85935, -87.617358)",Central,Central,2.2629253861450285,0.928002316319153,11.314626930725142,10.5,0.928002316319153,720.0,1.0,3,4
22865169,1012.0,2015-05-27 20:15:00,2015-05-27 20:15:00,360.0,0.0,17031061902,17031061000,6.0,6.0,5.85,0.0,0.0,0.0,5.85,Cash,Blue Ribbon Taxi Association Inc.,41.943155086,-87.640698076,"(41.943155, -87.640698)",41.949220914,-87.651970395,"(41.949221, -87.65197)",North Side,North Side,0.7159493907646065,0.0,7.159493907646064,0.0,0.0,360.0,1.0,6,3
22908346,2387.0,2015-04-11 06:15:00,2015-04-11 06:30:00,1080.0,17.2,17031081500,17031980000,8.0,76.0,34.25,0.0,0.0,2.0,36.25,Cash,Taxi Affiliation Services,41.892507781,-87.626214906,"(41.892508, -87.626215)",41.97907082,-87.90303966100002,"(41.979071, -87.90304)",Central,Far North Side,15.466044816299265,1.1121136789849053,51.55348272099755,57.333333333333336,1.1121136789849053,1080.0,1.0,1,6
22931435,889.0,2015-10-21 19:30:00,2015-10-21 19:45:00,360.0,1.2,17031081402,17031081401,8.0,8.0,5.85,2.0,0.0,1.0,8.85,Credit Card,Taxi Affiliation Services,41.891971508000005,-87.612945414,"(41.891972, -87.612945)",41.89503345,-87.61971067200001,"(41.895033, -87.619711)",Central,Central,0.4078756308063777,2.9420732923601682,4.0787563080637765,11.999999999999998,2.942073292360168,360.0,1.0,6,3
23001238,2415.0,2015-03-14 22:30:00,2015-03-14 23:00:00,1680.0,0.4,17031280100,17031062100,28.0,6.0,20.25,0.0,0.0,0.0,20.25,Cash,Taxi Affiliation Services,41.885300021999996,-87.642808466,"(41.8853, -87.642808)",41.942691844,-87.65177050700001,"(41.942692, -87.651771)",West Side,North Side,3.987863930300773,0.10030432507004601,8.54542270778737,0.8571428571428572,0.10030432507004601,1680.0,1.0,7,6
23050137,2359.0,2015-11-16 13:15:00,2015-11-16 13:30:00,300.0,0.0,17031320100,17031081201,32.0,8.0,5.45,0.0,0.0,0.0,5.45,Cash,Choice Taxi Association,41.884987192,-87.620992913,"(41.884987, -87.620993)",41.899155613000005,-87.626210532,"(41.899156, -87.626211)",Central,Central,1.0142393334025313,0.0,12.170872000830375,0.0,0.0,300.0,1.0,4,1
23070866,2460.0,2015-10-17 12:15:00,2015-10-17 12:45:00,1440.0,0.7,0,0,32.0,10.0,26.25,0.0,0.0,0.0,26.25,Cash,Taxi Affiliation Services,41.878865584,-87.625192142,"(41.878866, -87.625192)",41.985015101,-87.804532006,"(41.985015, -87.804532)",Central,Far North Side,11.793817412695933,0.05935313185758299,29.48454353173983,1.7499999999999998,0.05935313185758299,1440.0,1.0,3,6
23113553,1517.0,2015-07-11 10:15:00,2015-07-11 10:15:00,360.0,1.3,0,0,,,5.85,0.0,0.0,0.0,5.85,Cash,,,,"(0, 0)",,,"(0, 0)",None,None,0.0,inf,0.0,13.0,inf,,,3,6
23151324,111.0,2015-10-13 12:00:00,2015-10-13 12:00:00,540.0,0.0,17031081500,17031839100,8.0,32.0,7.25,2.0,0.0,0.0,9.25,Credit Card,Taxi Affiliation Services,41.892507781,-87.626214906,"(41.892508, -87.626215)",41.880994471,-87.632746489,"(41.880994, -87.632746)",Central,Central,0.8630888907790754,0.0,5.7539259385271695,0.0,0.0,540.0,1.0,3,2
23168176,1403.0,2015-04-29 07:45:00,2015-04-29 07:45:00,60.0,0.0,17031842200,17031842200,8.0,8.0,3.25,0.0,0.0,0.0,3.25,Cash,,41.904935302,-87.64990722600002,"(41.904935, -87.649907)",41.904935302,-87.64990722600002,"(41.904935, -87.649907)",Central,Central,0.0,,0.0,0.0,,,,2,3
23213549,2761.0,2015-04-27 14:30:00,2015-04-27 14:45:00,540.0,1.1,17031839100,17031081800,32.0,8.0,7.05,0.0,0.0,0.0,7.05,Cash,,41.880994471,-87.632746489,"(41.880994, -87.632746)",41.89321636,-87.63784421,"(41.893216, -87.637844)",Central,Central,0.8835420790248217,1.2449888082456537,5.890280526832145,7.333333333333334,1.244988808245654,540.0,1.0,4,1
23223424,2470.0,2015-02-13 10:15:00,2015-02-13 10:30:00,1200.0,4.7,0,0,8.0,22.0,14.65,0.0,0.0,0.0,14.65,Cash,,41.899602111,-87.633308037,"(41.899602, -87.633308)",41.92276062,-87.69915534299999,"(41.922761, -87.699155)",Central,North Side,3.7520589858037474,1.2526455521575948,11.256176957411244,14.100000000000001,1.2526455521575948,1200.0,1.0,3,5
23234541,1123.0,2015-06-13 16:45:00,2015-06-13 16:45:00,540.0,0.7,17031081100,17031081500,8.0,8.0,6.25,0.0,0.0,0.0,6.25,Cash,,41.900221297,-87.629105186,"(41.900221, -87.629105)",41.892507781,-87.626214906,"(41.892508, -87.626215)",Central,Central,0.5527896775359401,1.266304398302533,3.6852645169062677,4.666666666666667,1.2663043983025333,540.0,1.0,5,6
23271125,1148.0,2015-11-25 22:45:00,2015-11-25 23:00:00,900.0,3.6,0,0,8.0,24.0,11.45,0.0,0.0,0.0,11.45,Credit Card,,41.899602111,-87.633308037,"(41.899602, -87.633308)",41.901206994,-87.676355989,"(41.901207, -87.676356)",Central,West Side,2.222372075983416,1.619890763974333,8.889488303933664,14.4,1.619890763974333,900.0,1.0,7,3
23298420,2325.0,2015-10-23 13:00:00,2015-10-23 15:45:00,9180.0,0.0,0,0,2.0,,61.85,0.0,0.0,0.0,61.85,Cash,Blue Ribbon Taxi Association Inc.,42.001571027,-87.695012589,"(42.001571, -87.695013)",,,"(0, 0)",Far North Side,None,6102.0607100920415,0.0,2392.9649843498205,0.0,0.0,9180.0,1.0,4,5
23298598,2659.0,2015-04-11 01:15:00,2015-04-11 01:15:00,180.0,0.7,17031063000,17031063400,6.0,6.0,4.84,6.0,0.0,0.0,10.84,Credit Card,,41.936310131,-87.651562592,"(41.93631, -87.651563)",41.934659157,-87.646729729,"(41.934659, -87.64673)",North Side,North Side,0.27388757954487086,2.55579315120173,5.477751590897417,13.999999999999998,2.55579315120173,180.0,1.0,0,6
23299367,814.0,2015-05-30 10:15:00,2015-05-30 10:15:00,480.0,1.59,0,0,6.0,7.0,6.85,0.0,0.0,0.0,6.85,Cash,,41.944226601,-87.655998182,"(41.944227, -87.655998)",41.922686284,-87.649488729,"(41.922686, -87.649489)",North Side,North Side,1.5240662581973685,1.0432617292378197,11.430496936480264,11.925,1.0432617292378197,480.0,1.0,3,6
23301887,1912.0,2015-07-27 19:00:00,2015-07-27 19:00:00,300.0,1.6,0,0,,,6.05,0.0,0.0,0.0,6.05,Cash,,,,"(0, 0)",,,"(0, 0)",None,None,0.0,inf,0.0,19.200000000000003,inf,,,6,1
23304552,1389.0,2015-11-02 01:15:00,2015-11-02 01:30:00,600.0,2.8,0,0,6.0,4.0,9.05,0.0,0.0,0.0,9.05,Cash,Taxi Affiliation Services,41.944226601,-87.655998182,"(41.944227, -87.655998)",41.975170943,-87.687515515,"(41.975171, -87.687516)",North Side,Far North Side,2.682755180613742,1.0437031378164874,16.096531083682454,16.8,1.0437031378164874,600.0,1.0,0,1
23325126,1195.0,2015-02-26 09:15:00,2015-02-26 09:15:00,360.0,1.6,17031320600,17031841000,32.0,33.0,6.45,2.0,0.0,1.0,9.45,Credit Card,Choice Taxi Association,41.870607371999995,-87.622172937,"(41.870607, -87.622173)",41.849246754,-87.624135298,"(41.849247, -87.624135)",Central,Central,1.4776541778247514,1.082797331074686,14.776541778247513,16.0,1.082797331074686,360.0,1.0,2,4
23338050,1674.0,2015-10-25 21:30:00,2015-10-25 21:45:00,360.0,4.1,17031081201,17031060800,8.0,6.0,10.85,0.0,0.0,0.0,10.85,Cash,,41.899155613000005,-87.626210532,"(41.899156, -87.626211)",41.953400044,-87.64600706600002,"(41.9534, -87.646007)",Central,North Side,3.8802918897642487,1.056621542007011,38.802918897642485,40.99999999999999,1.056621542007011,360.0,1.0,6,7
23377740,2072.0,2015-05-27 12:30:00,2015-05-27 12:30:00,240.0,0.6,17031320400,17031320600,32.0,32.0,4.65,0.0,0.0,0.0,4.65,Cash,Dispatch Taxi Affiliation,41.877406123,-87.62197165200001,"(41.877406, -87.621972)",41.870607371999995,-87.622172937,"(41.870607, -87.622173)",Central,Central,0.46935580115877185,1.2783478941107929,7.040337017381578,9.0,1.2783478941107929,240.0,1.0,3,3
23380041,1157.0,2015-10-31 03:45:00,2015-10-31 03:45:00,420.0,0.0,0,0,6.0,4.0,8.45,0.0,0.0,1.0,9.45,Cash,Taxi Affiliation Services,41.944226601,-87.655998182,"(41.944227, -87.655998)",41.975170943,-87.687515515,"(41.975171, -87.687516)",North Side,Far North Side,2.682755180613742,0.0,22.995044405260646,0.0,0.0,419.99999999999994,0.9999999999999999,0,6
23391659,1268.0,2015-05-17 00:45:00,2015-05-17 01:15:00,1140.0,0.0,0,0,41.0,8.0,19.25,0.0,0.0,2.0,21.25,Cash,Taxi Affiliation Services,41.794090253,-87.592310855,"(41.79409, -87.592311)",41.899602111,-87.633308037,"(41.899602, -87.633308)",South Side,Central,7.583102866795906,0.0,23.946640631987073,0.0,0.0,1140.0,1.0,7,7
23398020,1277.0,2015-03-20 21:15:00,2015-03-20 21:30:00,660.0,0.1,17031062800,17031071500,6.0,7.0,8.05,0.0,0.0,1.0,9.05,Cash,Taxi Affiliation Services,41.936159071,-87.661265218,"(41.936159, -87.661265)",41.914616286,-87.631717366,"(41.914616, -87.631717)",North Side,North Side,2.1283807012290668,0.0469840757070638,11.609349279431274,0.5454545454545455,0.0469840757070638,660.0,1.0,6,5
23439223,1315.0,2015-12-24 12:15:00,2015-12-24 12:30:00,900.0,8.1,0,0,28.0,3.0,18.64,0.0,0.0,0.0,18.64,Cash,,41.874005383000004,-87.66351755,"(41.874005, -87.663518)",41.96581197,-87.655878786,"(41.965812, -87.655879)",West Side,Far North Side,6.348445787858779,1.2759028383751843,25.393783151435116,32.4,1.2759028383751843,900.0,1.0,3,4
23447595,2978.0,2015-04-17 19:00:00,2015-04-17 19:15:00,720.0,0.1,17031081500,17031280100,8.0,28.0,8.45,0.0,0.0,0.0,8.45,Cash,Taxi Affiliation Services,41.892507781,-87.626214906,"(41.892508, -87.626215)",41.885300021999996,-87.642808466,"(41.8853, -87.642808)",Central,West Side,0.9898059018172894,0.10102990880979737,4.949029509086447,0.5,0.10102990880979737,720.0,1.0,6,5
23462778,1047.0,2015-03-20 17:30:00,2015-03-20 17:30:00,780.0,1.2,0,0,,,8.05,0.0,0.0,0.0,8.05,Cash,,,,"(0, 0)",,,"(0, 0)",None,None,0.0,inf,0.0,5.538461538461538,inf,,,5,5
23530927,848.0,2015-05-31 19:45:00,2015-05-31 19:45:00,300.0,0.0,17031320400,17031081700,32.0,8.0,6.25,2.0,0.0,1.5,9.75,Credit Card,Blue Ribbon Taxi Association Inc.,41.877406123,-87.62197165200001,"(41.877406, -87.621972)",41.892042136,-87.63186395,"(41.892042, -87.631864)",Central,Central,1.1316453992875406,0.0,13.579744791450487,0.0,0.0,300.0,1.0,6,7
23568203,1473.0,2015-01-01 16:30:00,2015-01-01 16:30:00,720.0,5.4,17031062000,17031320100,6.0,32.0,13.25,2.95,0.0,1.5,17.7,Credit Card,Taxi Affiliation Services,41.942577185,-87.647078509,"(41.942577, -87.647079)",41.884987192,-87.620992913,"(41.884987, -87.620993)",North Side,Central,4.195993072168809,1.2869420676161576,20.979965360844044,27.0,1.2869420676161576,720.0,1.0,5,4
23594750,2993.0,2015-09-11 18:30:00,2015-09-11 18:45:00,660.0,2.0,17031031800,17031061500,3.0,6.0,8.25,0.0,0.0,1.0,9.25,Cash,Top Cab Affiliation,41.967011761,-87.670621043,"(41.967012, -87.670621)",41.945282331,-87.661545096,"(41.945282, -87.661545)",Far North Side,North Side,1.5709382632516713,1.273124505771613,8.568754163190935,10.90909090909091,1.273124505771613,660.0,1.0,5,5
23599052,2838.0,2015-09-06 21:30:00,2015-09-06 21:45:00,300.0,1.2,17031320100,17031280100,32.0,28.0,5.85,0.0,0.0,1.0,6.85,Cash,Taxi Affiliation Services,41.884987192,-87.620992913,"(41.884987, -87.620993)",41.885300021999996,-87.642808466,"(41.8853, -87.642808)",Central,West Side,1.1252843448979681,1.0663971337029543,13.503412138775618,14.4,1.0663971337029545,300.0,1.0,6,7
23608755,2571.0,2015-10-21 00:15:00,2015-10-21 00:15:00,120.0,0.0,17031081403,17031081402,8.0,8.0,4.25,0.0,0.0,1.0,5.25,Cash,Taxi Affiliation Services,41.890922026,-87.618868355,"(41.890922, -87.618868)",41.891971508000005,-87.612945414,"(41.891972, -87.612945)",Central,Central,0.3139190348217289,0.0,9.417571044651867,0.0,0.0,120.0,1.0,7,3
23609617,1491.0,2015-09-21 13:00:00,2015-09-21 13:15:00,480.0,1.1,17031320100,17031280100,32.0,28.0,6.45,0.0,0.0,0.0,6.45,Cash,,41.884987192,-87.620992913,"(41.884987, -87.620993)",41.885300021999996,-87.642808466,"(41.8853, -87.642808)",Central,West Side,1.1252843448979681,0.977530705894375,8.439632586734762,8.25,0.9775307058943749,480.0,1.0,4,1
23618163,975.0,2015-01-28 13:00:00,2015-01-28 13:00:00,660.0,2.2,17031842200,17031320100,8.0,32.0,7.85,0.0,0.0,0.0,7.85,Cash,Taxi Affiliation Services,41.904935302,-87.64990722600002,"(41.904935, -87.649907)",41.884987192,-87.620992913,"(41.884987, -87.620993)",Central,Central,2.0293851188082854,1.084072204733572,11.069373375317921,12.000000000000002,1.084072204733572,660.0,1.0,4,3
23640296,1104.0,2015-08-01 00:15:00,2015-08-01 00:15:00,0.0,0.0,17031980000,17031980000,76.0,76.0,3.45,0.0,0.0,0.0,3.45,Cash,Blue Ribbon Taxi Association Inc.,41.97907082,-87.90303966100002,"(41.979071, -87.90304)",41.97907082,-87.90303966100002,"(41.979071, -87.90304)",Far North Side,Far North Side,0.0,,,,,,,7,6
23653868,2538.0,2015-06-06 02:15:00,2015-06-06 02:30:00,240.0,0.8,17031242200,17031842300,24.0,24.0,5.05,2.0,0.0,1.0,8.05,Credit Card,Dispatch Taxi Affiliation,41.899589796,-87.674719134,"(41.89959, -87.674719)",41.89830587,-87.65361398200001,"(41.898306, -87.653614)",West Side,West Side,1.0918276336585577,0.7327163879515624,16.377414504878367,12.0,0.7327163879515622,240.0,1.0,0,6
23657883,1441.0,2015-02-20 16:15:00,2015-02-20 16:30:00,360.0,0.6,17031032100,17031830700,3.0,3.0,5.45,0.0,0.0,0.0,5.45,Cash,KOAM Taxi Association,41.958154876,-87.653021789,"(41.958155, -87.653022)",41.958055933000004,-87.660389456,"(41.958056, -87.660389)",Far North Side,Far North Side,0.37957125834908395,1.580730855675569,3.795712583490839,5.999999999999999,1.580730855675569,360.0,1.0,5,5
23676915,2799.0,2015-08-12 18:15:00,2015-08-12 18:15:00,0.0,0.0,0,0,,,8.05,1.61,0.0,0.0,9.66,Credit Card,Chicago Elite Cab Corp. (Chicago Carriag,,,"(0, 0)",,,"(0, 0)",None,None,0.0,,,,,,,5,3
23676999,699.0,2015-04-11 22:45:00,2015-04-11 23:00:00,240.0,0.0,17031071500,17031081000,7.0,8.0,5.25,2.0,0.0,1.0,8.25,Credit Card,Taxi Affiliation Services,41.914616286,-87.631717366,"(41.914616, -87.631717)",41.900265687,-87.63210922,"(41.900266, -87.632109)",North Side,Central,0.9905947045390363,0.0,14.858920568085544,0.0,0.0,240.0,1.0,7,6
23677368,1260.0,2015-12-05 17:00:00,2015-12-05 17:15:00,780.0,0.0,17031320100,17031081403,32.0,8.0,8.05,2.0,0.0,2.0,12.05,Credit Card,Taxi Affiliation Services,41.884987192,-87.620992913,"(41.884987, -87.620993)",41.890922026,-87.618868355,"(41.890922, -87.618868)",Central,Central,0.4240188054067963,0.0,1.9570098711082906,0.0,0.0,780.0,1.0,5,6
23686305,2226.0,2015-06-26 23:45:00,2015-06-27 00:00:00,840.0,0.0,0,0,,,12.85,3.0,0.0,0.0,15.85,Credit Card,T.A.S. - Payment Only,,,"(0, 0)",,,"(0, 0)",None,None,0.0,,0.0,0.0,,,,7,5
23690498,475.0,2015-03-05 20:00:00,2015-03-05 20:15:00,900.0,0.0,17031281900,17031080300,28.0,8.0,9.45,2.0,0.0,0.0,11.45,Credit Card,Blue Ribbon Taxi Association Inc.,41.879255084,-87.642648998,"(41.879255, -87.642649)",41.90749193,-87.63576009,"(41.907492, -87.63576)",West Side,Central,1.9809312474792045,0.0,7.923724989916818,0.0,0.0,900.0,1.0,6,4
23722268,2534.0,2015-05-30 09:30:00,2015-05-30 09:30:00,420.0,1.2,0,0,,,6.25,0.0,0.0,0.0,6.25,Cash,,,,"(0, 0)",,,"(0, 0)",None,None,0.0,inf,0.0,10.285714285714285,inf,,,2,6
23727110,349.0,2015-07-15 05:15:00,2015-07-15 05:45:00,1260.0,0.9,0,0,6.0,76.0,30.45,0.0,0.0,2.0,32.45,Cash,Taxi Affiliation Services,41.944226601,-87.655998182,"(41.944227, -87.655998)",41.980264315,-87.913624596,"(41.980264, -87.913625)",North Side,Far North Side,13.501805688847748,0.06665775087723148,38.57658768242214,2.5714285714285716,0.06665775087723148,1260.0,1.0,1,3
23752057,344.0,2015-06-01 21:00:00,2015-06-01 21:00:00,300.0,1.6,17031833000,17031081800,28.0,8.0,6.45,0.0,0.0,1.0,7.45,Cash,,41.88528132,-87.65723320000002,"(41.885281, -87.657233)",41.89321636,-87.63784421,"(41.893216, -87.637844)",West Side,Central,1.1400466188512508,1.403451379569209,13.68055942621501,19.200000000000003,1.403451379569209,300.0,1.0,6,1
23800969,1933.0,2015-01-28 10:30:00,2015-01-28 10:45:00,660.0,0.2,17031071500,17031839100,7.0,32.0,10.85,2.0,0.0,0.0,12.85,Credit Card,Blue Ribbon Taxi Association Inc.,41.914616286,-87.631717366,"(41.914616, -87.631717)",41.880994471,-87.632746489,"(41.880994, -87.632746)",North Side,Central,2.321079485052822,0.08616680354462247,12.660433554833576,1.090909090909091,0.08616680354462247,660.0,1.0,3,3
23804924,254.0,2015-03-05 08:30:00,2015-03-05 08:30:00,360.0,1.2,17031243500,17031081800,24.0,8.0,6.05,0.0,0.0,0.0,6.05,Cash,Taxi Affiliation Services,41.892658108,-87.652534484,"(41.892658, -87.652534)",41.89321636,-87.63784421,"(41.893216, -87.637844)",West Side,Central,0.7585016504912045,1.5820664321862474,7.585016504912045,11.999999999999998,1.5820664321862472,360.0,1.0,2,4
23848363,1439.0,2015-07-22 19:15:00,2015-07-22 19:15:00,720.0,4.7,0,0,3.0,8.0,12.85,0.0,0.0,1.0,13.85,Cash,Taxi Affiliation Services,41.96581197,-87.655878786,"(41.965812, -87.655879)",41.899602111,-87.633308037,"(41.899602, -87.633308)",Far North Side,Central,4.715334815264435,0.996747884113172,23.576674076322174,23.5,0.996747884113172,720.0,1.0,6,3
23896706,757.0,2015-02-28 11:15:00,2015-02-28 11:30:00,840.0,0.0,17031081500,17031841000,8.0,33.0,10.65,0.0,0.0,0.0,10.65,Cash,Taxi Affiliation Services,41.892507781,-87.626214906,"(41.892508, -87.626215)",41.849246754,-87.624135298,"(41.849247, -87.624135)",Central,Central,2.9876363392840686,0.0,12.804155739788865,0.0,0.0,840.0,1.0,3,6
23917385,376.0,2015-03-14 16:45:00,2015-03-14 16:45:00,0.0,0.0,0,0,,,12.15,2.43,0.0,0.0,14.58,Credit Card,Chicago Elite Cab Corp. (Chicago Carriag,,,"(0, 0)",,,"(0, 0)",None,None,0.0,,,,,,,5,6
23929453,1428.0,2015-12-09 14:45:00,2015-12-09 14:45:00,300.0,0.6,17031320100,17031839100,32.0,32.0,5.45,0.0,0.0,1.0,6.45,Cash,Dispatch Taxi Affiliation,41.884987192,-87.620992913,"(41.884987, -87.620993)",41.880994471,-87.632746489,"(41.880994, -87.632746)",Central,Central,0.6658683608987882,0.9010790048503293,7.990420330785459,7.2,0.9010790048503293,300.0,1.0,4,3
23948539,1040.0,2015-08-29 11:00:00,2015-08-29 11:30:00,1200.0,4.3,0,0,6.0,24.0,13.25,0.0,0.0,0.0,13.25,Cash,Taxi Affiliation Services,41.944226601,-87.655998182,"(41.944227, -87.655998)",41.901206994,-87.676355989,"(41.901207, -87.676356)",North Side,West Side,3.1490701328609663,1.3654824499235274,9.4472103985829,12.9,1.3654824499235272,1199.9999999999998,0.9999999999999998,3,6
23980926,2635.0,2015-09-11 09:30:00,2015-09-11 10:00:00,1740.0,4.1,0,0,6.0,32.0,15.25,0.0,0.0,1.0,16.25,Cash,Taxi Affiliation Services,41.944226601,-87.655998182,"(41.944227, -87.655998)",41.878865584,-87.625192142,"(41.878866, -87.625192)",North Side,Central,4.782387966272884,0.8573122943840339,9.894595792288726,8.482758620689655,0.8573122943840339,1739.9999999999998,0.9999999999999999,2,5
23987697,960.0,2015-07-04 02:30:00,2015-07-04 02:30:00,240.0,1.8,0,0,8.0,24.0,6.25,0.0,0.0,1.0,7.25,Cash,Choice Taxi Association,41.899602111,-87.633308037,"(41.899602, -87.633308)",41.901206994,-87.676355989,"(41.901207, -87.676356)",Central,West Side,2.222372075983416,0.8099453819871665,33.33558113975124,27.0,0.8099453819871665,240.0,1.0,0,6
